Id,type,label,Parent
669,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.binaryDecoder,660
670,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.directBinaryDecoder,660
671,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.createBinaryDecoder,660
672,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.binaryDecoder,660
673,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.createBinaryDecoder,660
674,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.binaryDecoder,660
675,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.jsonDecoder,660
676,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.jsonDecoder,660
677,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.validatingDecoder,660
678,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.resolvingDecoder,660
679,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,505
680,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.in,679
681,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.byteReader,679
682,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.configure,679
683,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.readBoolean,679
684,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.readInt,679
685,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.readLong,679
686,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.buf,679
687,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.readFloat,679
688,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.readDouble,679
689,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.readBytes,679
690,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.doSkipBytes,679
691,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.doReadBytes,679
692,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.inputStream,679
693,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.isEnd,679
694,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,505
695,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.out,694
696,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.buf,694
697,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.configure,694
698,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.flush,694
699,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeBoolean,694
700,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeInt,694
701,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeLong,694
702,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeFloat,694
703,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeDouble,694
704,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeFixed,694
705,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.writeZero,694
706,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.bytesBuffered,694
707,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,505
708,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeNull,707
709,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeBoolean,707
710,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeInt,707
711,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeLong,707
712,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeFloat,707
713,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeDouble,707
714,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeString,707
715,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeString,707
716,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeString,707
717,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeBytes,707
718,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeBytes,707
719,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeBytes,707
720,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeFixed,707
721,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeFixed,707
722,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeFixed,707
723,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeEnum,707
724,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeArrayStart,707
725,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.setItemCount,707
726,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.startItem,707
727,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeArrayEnd,707
728,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeMapStart,707
729,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeMapEnd,707
730,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/Encoder.writeIndex,707
731,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,505
732,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.DEFAULT_BUFFER_SIZE,731
733,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.DEFAULT_BLOCK_BUFFER_SIZE,731
734,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.MIN_BLOCK_BUFFER_SIZE,731
735,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.MAX_BLOCK_BUFFER_SIZE,731
736,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.DEFAULT_FACTORY,731
737,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.binaryBufferSize,731
738,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.binaryBlockSize,731
739,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.get,731
740,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.configureBufferSize,731
741,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.getBufferSize,731
742,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.configureBlockSize,731
743,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.getBlockSize,731
744,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.binaryEncoder,731
745,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.directBinaryEncoder,731
746,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.blockingBinaryEncoder,731
747,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.jsonEncoder,731
748,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.jsonEncoder,731
749,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.jsonEncoder,731
750,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.validatingEncoder,731
807,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.java,505
752,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.data,751
753,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.readerCache,751
754,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.keyClassEnabled,751
755,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.classPropEnabled,751
756,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.get,751
757,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getSpecific,751
758,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.isSupportedData,751
759,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.withKeyClassEnabled,751
760,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.isKeyClassEnabled,751
761,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.withClassPropEnabled,751
762,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.isClassPropEnabled,751
763,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getReaderFor,751
764,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getReaderFor,751
765,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createRecordReader,751
766,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.initializeRecordReader,751
767,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createFieldSetter,751
768,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getDefaultingStep,751
769,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.isObjectImmutable,751
770,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.readUtf8,751
771,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getEncodedValue,751
772,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getConversionSupplier,751
773,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getRecordReaderFromCache,751
774,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.applyConversions,751
775,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getNonConvertedReader,751
776,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getReaderForBaseType,751
777,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createPromotingReader,751
778,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createStringReader,751
779,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createSimpleStringReader,751
780,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createBytesPromotingToStringReader,751
781,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getStringFromByteBuffer,751
782,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getUtf8FromByteBuffer,751
783,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createUnionReader,751
784,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createUnionReader,751
785,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createMapReader,751
786,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createMapKeyReader,751
787,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.getTransformingStringReader,751
788,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.findClass,751
789,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createArrayReader,751
790,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createEnumReader,751
791,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createFixedReader,751
792,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.createBytesReader,751
793,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.reusingReader,751
794,Method,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.setSchema,751
795,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.java,505
807,Class,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.java,505
797,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.readSteps,796
798,Variable,D:/LearningFile/projects/FCHE/example/avro/lang/java/avro/src/main/java/org/apache/avro/io/FastReaderBuilder.supplier,796
