Method name,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxNesting,ParaCount,halstead_vocabulary,halstead_length,halstead_difficulty,halstead_volume,halstead_effort,halstead_bugs,statementModify,expressionModify,commentModify,returnTypeModify,parameterModify,prefixModify,statementModify/countStmt,expressionModify/Total LOC,commentModify/Total LOC,parameterModify/ParaCount,Churn count,Churned num,DeleteNum,Churned num/Total LOC,Deleted num/Total LOC,Churned num/Deleted num,Nums worked on/Churn count,authorNum,bug-prone
org.apache.avro.io.DirectBinaryEncoder.configure,3,5,0,5,1,3,0,3,1,4,1,3,1,0,1,12.0,17.0,7.0,60.94436251225966,1428.0,0.04226986721687471,3,0,0,0,0,0,0.75,0.0,0.0,0.0,1,1,2,0.2,0.4,0.5,3.0,1,not bug-prone
org.apache.avro.io.DirectBinaryEncoder.writeDouble,3,4,0,4,2,2,0,2,1,3,2,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0.0,1,0,1,0.0,0.25,0.0,1.0,1,not bug-prone
org.apache.avro.io.Encoder.writeString,6,14,0,6,1,4,8,3,2,4,1,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0.25,0.0,0.0,0.0,2,1,0,0.3333333333333333,0.0,0,0.5,1,not bug-prone
org.apache.avro.io.Encoder.writeBytes,5,7,0,1,1,0,6,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,1,1,0,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.avro.io.Encoder.writeFixed,4,12,0,11,4,8,1,8,2,8,4,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,1,0.25,0.0,0.0,0.0,1,1,0,0.09090909090909091,0.0,0,1.0,1,bug-prone
org.apache.avro.io.EncoderFactory.getBufferSize,1,11,0,3,1,1,8,1,1,2,1,1,1,0,0,4.0,4.0,1.5,8.0,24.0,0.002773445097402539,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.avro.io.EncoderFactory.configureBlockSize,8,25,0,8,1,6,17,2,4,7,1,6,3,1,1,13.0,28.0,13.5,103.61231210795059,4914.0,0.09634640478535245,1,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0.125,0.0,0,1.0,1,not bug-prone
org.apache.avro.io.EncoderFactory.getBlockSize,1,14,0,3,1,1,11,1,1,2,1,1,1,0,0,4.0,4.0,1.5,8.0,24.0,0.002773445097402539,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.avro.io.EncoderFactory.binaryEncoder,46,36,0,7,1,4,29,5,2,4,1,3,2,1,2,24.0,39.0,16.5,178.81353752812512,15444.0,0.20672132211514668,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.avro.io.EncoderFactory.directBinaryEncoder,29,38,0,7,1,4,31,5,2,4,1,3,2,1,2,22.0,33.0,15.3,147.1612434150308,11107.800000000001,0.16594497765147426,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.avro.io.EncoderFactory.blockingBinaryEncoder,14,40,0,9,3,6,31,5,2,6,3,3,3,1,2,32.0,56.0,20.9,280.0,37452.799999999996,0.37313696339597535,4,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,1,4,0,0.4444444444444444,0.0,0,4.0,1,not bug-prone
org.apache.avro.io.EncoderFactory.jsonEncoder,3,18,0,3,1,1,15,2,1,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.EncoderFactory.validatingEncoder,7,19,0,3,1,1,16,2,1,2,1,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,1,not bug-prone
org.apache.avro.io.JsonDecoder.configure,5,22,0,9,1,7,13,8,1,8,1,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,1,0,0,0.875,0.0,0.0,0.0,1,2,0,0.2222222222222222,0.0,0,2.0,1,bug-prone
org.apache.avro.io.JsonDecoder.advance,24,6,0,6,1,4,0,5,2,5,1,4,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0.0,1,1,0,0.16666666666666666,0.0,0,1.0,1,bug-prone
org.apache.avro.io.JsonDecoder.readNull,3,8,0,8,1,5,0,4,2,5,1,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readBoolean,4,10,0,10,2,7,0,5,2,7,2,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.14285714285714285,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readInt,2,10,0,10,2,7,0,7,2,7,2,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.14285714285714285,0.1,0.0,0,2,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.avro.io.JsonDecoder.readLong,3,10,0,10,2,7,0,7,2,7,2,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.14285714285714285,0.1,0.0,0,2,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.avro.io.JsonDecoder.readFloat,2,10,0,10,2,7,0,7,2,7,2,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.14285714285714285,0.1,0.0,0,2,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.avro.io.JsonDecoder.readDouble,2,10,0,10,2,7,0,7,2,7,2,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.14285714285714285,0.1,0.0,0,2,0,0,0.0,0.0,0,0.0,1,bug-prone
org.apache.avro.io.JsonDecoder.readString,7,16,0,16,2,11,0,8,4,11,2,9,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0,12,1,0,0,0,0,1.0909090909090908,0.3333333333333333,0.0,0.0,2,1,10,0.3333333333333333,3.3333333333333335,0.1,5.5,1,not bug-prone
org.apache.avro.io.JsonDecoder.skipString,6,14,0,14,1,9,0,6,4,9,1,8,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.1111111111111111,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readBytes,3,10,0,10,2,7,0,7,2,7,2,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.14285714285714285,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.skipBytes,3,8,0,8,1,5,0,4,2,5,1,4,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.checkFixed,6,8,0,8,2,5,0,3,2,5,2,3,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.2,0.0,0.0,0.0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.skipFixed,3,5,0,5,2,3,0,3,1,4,2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.25,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readEnum,4,15,0,15,3,11,0,9,3,11,3,8,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.09090909090909091,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readArrayStart,3,9,0,9,1,6,0,6,2,6,1,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.arrayNext,1,4,0,4,1,2,0,3,1,3,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.skipArray,5,11,0,11,1,8,0,6,2,8,1,7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.25,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readMapStart,3,9,0,9,1,6,0,6,2,6,1,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.mapNext,1,4,0,4,1,2,0,3,1,3,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.3333333333333333,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.doMapNext,5,9,0,9,1,6,0,4,2,6,1,5,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.16666666666666666,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.skipMap,4,11,0,11,1,8,0,6,2,8,1,7,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,0.25,0.0,0.0,0,1,0,0,0.0,0.0,0,0.0,0,not bug-prone
org.apache.avro.io.JsonDecoder.readIndex,7,20,1,19,4,15,0,11,6,16,4,12,4,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,0,0,0,0,0.375,0.05,0.0,0,2,9,1,0.45,0.05,9.0,5.0,1,bug-prone
org.apache.avro.io.JsonDecoder.doAction,15,69,3,63,4,48,3,21,20,45,4,41,16,5,2,0.0,0.0,0.0,0.0,0.0,0.0,41,4,0,0,0,0,0.9111111111111111,0.057971014492753624,0.0,0.0,5,40,7,0.5797101449275363,0.10144927536231885,5.714285714285714,9.4,3,bug-prone
org.apache.avro.io.JsonEncoder.flush,9,6,0,6,1,3,0,2,2,4,1,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,1.5,0.0,0.0,0,4,5,2,0.8333333333333334,0.3333333333333333,2.5,1.75,2,bug-prone
org.apache.avro.io.JsonEncoder.getJsonGenerator,7,18,0,18,5,13,0,5,2,12,5,7,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,17,1,1,0,1,0,1.4166666666666667,0.05555555555555555,0.05555555555555555,0.5,2,7,3,0.3888888888888889,0.16666666666666666,2.3333333333333335,5.0,2,not bug-prone
org.apache.avro.io.JsonEncoder.configure,4,21,0,8,1,5,13,4,2,6,1,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,2,0,1,1.5,0.0,0.0,0.0,2,2,2,0.25,0.25,1.0,2.0,2,not bug-prone
org.apache.avro.io.JsonEncoder.writeString,6,9,0,9,1,6,0,4,2,6,1,5,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0.8333333333333334,0.3333333333333333,0.0,0.0,1,2,4,0.6666666666666666,1.3333333333333333,0.5,6.0,1,not bug-prone
org.apache.avro.io.JsonEncoder.writeBytes,6,4,0,4,1,2,0,2,1,3,1,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,1.6666666666666667,0.0,0.0,0.0,1,1,4,0.1111111111111111,0.4444444444444444,0.25,5.0,1,bug-prone
org.apache.avro.io.JsonEncoder.writeByteArray,7,3,0,3,1,1,0,2,1,2,1,1,1,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.5,0.0,0.0,0.0,1,1,0,0.3333333333333333,0.0,0,1.0,1,not bug-prone
org.apache.avro.io.JsonEncoder.writeIndex,7,11,0,11,3,8,0,7,2,9,3,6,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,0,0.3333333333333333,0.09090909090909091,0.0,0.0,2,6,0,0.5454545454545454,0.0,0,3.0,1,bug-prone
org.apache.avro.io.JsonEncoder.doAction,7,13,0,13,2,10,0,6,5,11,2,9,5,1,2,0.0,0.0,0.0,0.0,0.0,0.0,7,0,0,0,0,0,0.6363636363636364,0.0,0.0,0.0,4,5,3,0.38461538461538464,0.23076923076923078,1.6666666666666667,2.0,2,bug-prone
org.apache.avro.io.parsing.JsonGrammarGenerator.generate,29,56,1,45,6,39,10,19,8,24,7,17,17,3,1,86.0,271.0,82.13333333333333,1741.5177485242684,1914199.4666666666,5.138900464131879,13,1,0,0,0,0,0.5416666666666666,0.3333333333333333,0.0,0.0,1,1,0,0.3333333333333333,0.0,0,1.0,1,bug-prone
org.apache.avro.io.parsing.Parser.advance,80,32,1,21,4,15,11,6,7,15,4,11,7,3,1,0.0,0.0,0.0,0.0,0.0,0.0,12,21,3,0,0,0,0.8,0.9545454545454546,0.13636363636363635,0.0,3,21,3,0.9545454545454546,0.13636363636363635,7.0,8.0,2,bug-prone
